country,iso3,wc_year,won_wc,runner_up,semifinalist,finalist,top4,is_host,is_winner,wc_titles_before,wc_finals_before,wc_semifinals_before,wc_participations_before,years_since_last_wc,years_since_last_win,years_since_last_final,num_teams_in_tournament,total_goals_in_tournament,avg_goals_per_match,confederation,gdp_per_capita,gdp_total,gdp_growth,gdp_per_capita_rank,gdp_total_rank,population,population_log,population_rank,population_growth,urbanization_pct,pop_density,pop_pct_young,life_expectancy,infant_mortality,under5_mortality,health_spending_pct_gdp,physicians_per_1000,literacy_rate,edu_spending_pct_gdp,secondary_enrollment,tertiary_enrollment,govt_effectiveness,rule_of_law,control_corruption,political_stability,voice_accountability,regulatory_quality,internet_users_pct,electricity_access_pct,air_transport_passengers,trade_pct_gdp,inflation,unemployment,investment_pct_gdp,fdi_pct_gdp,govt_spending_pct_gdp,military_spending_pct_gdp,military_personnel,gini_index,rd_spending_pct_gdp,scientific_articles,gdp_per_capita_vs_winner,population_vs_winner,gdp_per_capita_log,gdp_total_log,is_europe,is_south_america,is_africa,is_asia,is_north_america,is_oceania,football_tradition,fifa_rank,fifa_rank_inverse,elo_rating,gdp_per_capita_vs_avg,population_vs_avg,football_power_index,is_former_champion,decade,is_strong_europe,is_strong_sa
Argentina,ARG,2006,0,0,0,0,0,0,0,2,4,4,13,4,20,16,32,147,2.296875,CONMEBOL,5869.38028970204,232557260817.308,8.04715150043027,20.0,17.0,39622115.0,17.49489797994014,12.0,1.02824760534561,90.3033726521064,14.4781158991336,,75.279,14.0,16.2,7.70940399,,,4.12821006774902,92.4075775146484,66.9444732666016,,,,,,,20.9272021035896,97.0,6611915.0,40.4334798719151,,10.078,18.6804872364334,2.38106854489628,,0.788233877461469,107000.0,46.4,0.45216,,0.1750114132401065,0.678462488121333,8.677504334796174,26.17240231473632,0,1,0,0,0,0,92,4.0,0.25,2020.0,0.3056605990473748,0.9851050267993112,106.19999999999999,1,2000,0,1
Portugal,PRT,2006,0,0,1,0,1,0,0,0,0,1,3,4,99,99,32,147,2.296875,UEFA,19839.4540499032,208756449275.848,1.62503532956156,12.0,18.0,10522288.0,16.169006232120505,20.0,0.18033244147767,59.0340947058419,115.035399584563,,78.419512195122,3.4,4.4,9.35422611,3.572,,4.90769004821777,95.6554183959961,,,,,,,,38.01,100.0,9440930.0,68.5470531182009,3.1076654587105,7.649,22.9256733300806,6.41633004151996,39.9655434630104,1.51208523296058,91000.0,38.1,0.95448,,0.5915668639289989,0.1801765932285352,9.895427862814238,26.064434094934743,1,0,0,0,0,0,68,9.0,0.1111111111111111,1920.0,1.0331822288472172,0.2616104365511551,36.0,0,2000,1,0
Ecuador,ECU,2006,0,0,0,0,0,0,0,0,0,0,1,4,99,99,32,147,2.296875,CONMEBOL,3243.67010359339,45690762000.0,4.34113198577639,24.0,22.0,14086131.0,16.460701254258446,19.0,1.7182541754606,62.2099988435587,56.7165847962635,,74.01,18.8,22.7,5.93617773,0.895,,,61.9531517028809,,,,,,,,7.199999809,96.3,2110423.0,65.8423556166562,3.29874846258215,3.55,18.118128561743,0.594056305145447,,2.07919490158198,57400.0,52.3,0.13176,,0.0967187779450188,0.2412014473801572,8.084460715734057,24.545161969992503,0,1,0,0,0,0,10,21.0,0.047619047619047616,1760.0,0.1689210952502019,0.35021650046327935,13.799999999999999,0,2000,0,0
Japan,JPN,2006,0,0,0,0,0,0,0,0,0,0,2,4,99,99,32,147,2.296875,AFC,35991.546002862,4601663122649.92,1.3723501275831,8.0,1.0,127854000.0,18.66639954587611,2.0,0.0633735894181335,87.1460898958075,350.765432098765,,82.3219512195122,2.7,3.6,7.68688869,2.082,,3.27667999267578,,,,,,,,,68.6852703213795,100.0,102845319.0,30.0163760986692,0.249355116079085,4.192,26.0775543929763,-0.0520879011005226,14.8453333163917,0.9029884189667,252000.0,,3.22766,,1.0731850757240595,2.1892860327184684,10.491039356606768,29.15743890248288,0,0,0,1,0,0,25,18.0,0.05555555555555555,1780.0,1.87433714785491,3.1787706965264,18.9,0,2000,0,0
Tunisia,TUN,2006,0,0,0,0,0,0,0,0,0,0,3,4,99,99,32,147,2.296875,CAF,3322.56933570096,34376664600.5898,5.24409983246916,23.0,23.0,10346410.0,16.15215015760246,21.0,0.8828182844401,65.5209809651521,66.5963568486097,,73.888,18.2,20.7,5.13109922,,,6.43879985809326,85.9542694091797,31.5884609222412,,,,,,,12.98639965,99.4,2054641.0,93.9409304094309,3.22525337438917,12.51,23.449499739926,9.42473369729129,25.8520156831205,1.44636242435988,48000.0,,0.67729,,0.0990713714784336,0.1771649764714337,8.108493658902676,24.260643816505137,0,0,1,0,0,0,10,27.0,0.037037037037037035,1680.0,0.17302994241294076,0.2572376689211735,11.4,0,2000,0,0
England,GBR,2006,0,0,0,0,0,0,0,1,1,2,11,4,40,40,32,147,2.296875,UEFA,44695.161023424,2719558417663.29,2.18982132415704,4.0,3.0,60846820.0,17.923870116377337,7.0,0.73504867842129,80.5464353583991,251.50589013351,,79.2487804878049,5.0,5.9,8.53970814,2.45,,4.97648000717163,98.4682769775391,59.1907196044922,,,,,,,68.82,100.0,97544631.0,56.7047791729812,2.4556616643929,5.472,18.909666594501,7.4878491502754,37.9527495128816,2.36967440284241,181000.0,35.9,1.57625,,1.332706846313524,1.0419000826046487,10.707620520232188,28.631490636609524,1,0,0,0,0,0,88,8.0,0.125,1940.0,2.327596614741109,1.512804358039768,67.6,1,2000,1,0
Serbia and Montenegro,SRB,2006,0,0,0,0,0,0,0,0,0,0,0,99,99,99,32,147,2.296875,UEFA,4492.7136699046,33298057361.7412,3.90066644620993,21.0,24.0,7411569.0,15.81855271574902,25.0,-0.393204593401,58.1709152910668,84.742385090327,,73.3853658536585,7.3,8.5,8.28575706,2.783,,,88.9565811157227,46.819580078125,,,,,,,27.2,99.6,1041747.0,75.529235364472,11.7240229980834,20.85,21.7288994079008,15.759397156392,,2.11742898352372,24000.0,29.7,0.42907,,0.1339623827123093,0.1269107301471145,8.410212178996842,24.22876489474586,1,0,0,0,0,0,52,,,,0.23396772468479507,0.1842701702917662,,0,2000,0,0
Togo,TGO,2006,0,0,0,0,0,0,0,0,0,0,0,99,99,99,32,147,2.296875,Unknown,552.50227125256,3320907721.74508,2.65013209943473,29.0,29.0,6010668.0,15.609046448421422,26.0,2.80124284070489,35.795057579151,110.510535024821,,56.154,59.4,99.3,4.30967808,,56.8899993896484,2.43236994743347,46.0299682617188,4.9507098197937,,,,,,,2.0,27.9,,61.6128604620733,2.22897779414027,4.229,19.0238222894344,2.75216144371014,11.5125384057586,,9750.0,42.2,,,0.0164743462746708,0.1029226422302614,6.31445754424782,21.923503992669243,0,0,0,0,0,0,10,35.0,0.02857142857142857,1600.0,0.028772743777122984,0.14944026236917848,9.0,0,2000,0,0
Costa Rica,CRC,2006,0,0,0,0,0,0,0,0,0,0,2,4,99,99,32,147,2.296875,CONCACAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,10,29.0,0.034482758620689655,1700.0,,,12.0,0,2000,0,0
Czech Republic,CZE,2006,0,0,0,0,0,0,0,0,0,0,0,99,99,99,32,147,2.296875,UEFA,15259.0788162004,156236258386.589,6.62317299177447,14.0,19.0,10238905.0,16.14170523826408,22.0,0.270795629232185,73.578883191735,132.542459546926,,76.5243902439024,3.3,4.1,6.16489983,3.551,,4.19625997543335,97.459716796875,49.8811302185059,,,,,,,47.93,100.0,4921600.0,127.051015055016,2.53399258343633,7.141,30.0796940275085,4.56488300562003,32.6086353042219,1.56811468416419,26000.0,26.7,1.22564,,0.4549906151167065,0.1753241330488783,9.6329299371055,25.774635175369585,1,0,0,0,0,0,45,2.0,0.5,1880.0,0.7946493397359493,0.25456482533606806,27.9,0,2000,0,0
Netherlands,NLD,2006,0,0,0,0,0,0,0,0,2,3,7,8,99,28,32,147,2.296875,UEFA,45123.5432406426,737593995289.411,3.53737509680782,3.0,11.0,16346101.0,16.609499955920807,18.0,0.160613668857538,84.6532280358545,484.185456161137,,79.6975609756098,4.3,5.1,9.03575516,2.77,,5.01913976669312,118.427619934082,59.8265113830566,,,,,,,83.7,100.0,27454451.0,127.195613539333,1.10150106517709,5.007,20.9352721280667,50.9095810861305,38.3287598477472,1.38651514016655,46000.0,30.0,1.73208,,1.345480218210025,0.2798996559255509,10.71715941235824,27.32665936827905,1,0,0,0,0,0,82,3.0,0.3333333333333333,1920.0,2.349905539818943,0.4064050155744903,50.199999999999996,0,2000,1,0
South Korea,KOR,2006,0,0,0,0,0,0,0,0,0,1,6,4,99,99,32,147,2.296875,AFC,22609.7059431449,1095175538508.19,5.24500550580342,11.0,8.0,48438292.0,17.695801215911906,9.0,0.525199940498775,81.566462110512,499.982369942197,,78.6682926829268,4.1,5.2,4.95851803,1.701,,,96.7785415649414,99.9493103027344,,,,,,,78.1,100.0,34842655.0,68.3749509402263,2.24234028518921,3.254,33.0040207975187,0.836569086676283,17.8411366107175,2.29892381866626,692000.0,31.7,2.61516,,0.674169400302038,0.8294247823637799,10.026134559576867,27.72193577548877,0,0,0,1,0,0,24,25.0,0.04,1760.0,1.1774490528398687,1.2042972703191857,18.0,0,2000,0,0
Saudi Arabia,SAU,2006,0,0,0,0,0,0,0,0,0,0,3,4,99,99,32,147,2.296875,AFC,17563.6145370639,376900133511.348,3.31348473625901,13.0,14.0,21459144.0,16.881661406207247,15.0,4.28087578648729,81.2008588083072,9.9824365373612,,74.762,13.6,15.4,3.61922002,,,5.89117002487183,,24.5137691497803,,,,,,,19.4595543513634,100.0,16830838.0,89.9446046768984,2.20902314069647,6.254,22.2151611310309,1.58553602335569,,7.84836521143522,240000.0,,0.04245,,0.5237065669657055,0.3674519704764366,9.77358468524766,26.655246091454902,0,0,0,1,0,0,10,30.0,0.03333333333333333,1680.0,0.9146629926595989,0.5335280720176164,11.4,0,2000,0,0
Iran,IRN,2006,0,0,0,0,0,0,0,0,0,0,2,8,99,99,32,147,2.296875,AFC,3618.91601364428,265602187403.643,4.99979526181222,22.0,16.0,73392747.0,18.111335673988357,5.0,2.15444092874448,68.3101850492144,45.0605043100273,,72.895,22.0,24.7,5.15990877,0.515,82.3300018310547,4.28998994827271,75.9471969604492,25.3070392608643,,,,,,,8.760000229,98.4,13623038.0,53.1673587143845,10.0158982511924,11.519,38.6491173626565,0.872560020177082,20.717883395162,3.31519380033441,585000.0,44.8,0.55921,,0.1079077474424971,1.2567281110480726,8.193929816232913,26.305265490221263,0,0,0,1,0,0,10,26.0,0.038461538461538464,1700.0,0.18846283287750684,1.8247275290657772,12.0,0,2000,0,0
Mexico,MEX,2006,0,0,0,0,0,0,0,0,0,0,12,4,99,99,32,147,2.296875,CONCACAF,9512.63575346699,1020265057882.01,4.80501352746852,17.0,9.0,107253666.0,18.4907072970064,3.0,1.35374920696209,76.4982455683657,55.1730579490213,,73.746,18.9,21.3,5.40647888,1.886,91.7300033569336,4.49317979812622,82.7013931274414,24.5689697265625,,,,,,,19.52000046,99.1,21243010.0,54.4821160886169,3.62946762439132,3.566,22.5641029454858,2.16893035275929,,0.297483414235144,280000.0,49.7,0.35298,,0.2836449070736799,1.8365397479285095,9.16037627312903,27.65108357013543,0,0,0,0,1,0,55,5.0,0.2,1800.0,0.4953909611250973,2.6665947923086484,28.5,0,2000,0,0
Switzerland,CHE,2010,0,0,0,0,0,0,0,0,0,0,8,4,99,99,32,145,2.265625,UEFA,76531.3729407691,598851028906.58,3.24339715656356,1.0,12.0,7824909.0,15.872822664929895,24.0,1.0415580576588,73.6086716419323,198.032658685794,,82.2463414634147,3.9,4.6,9.9907856,3.808,,4.80210018157959,96.6068572998047,52.8040618896484,,,,,,,83.9,100.0,22146864.0,120.065123269341,0.688238707219974,4.808,25.8955591965806,2.95077318898271,16.7197445429207,0.687220165933277,25287.0,32.6,,,2.4962332887272742,0.1679997918281245,11.245456039545951,27.11827870447585,1,0,0,0,0,0,60,15.0,0.06666666666666667,1820.0,3.1290825559745543,0.18244494466831637,30.6,0,2010,0,0
Slovakia,SVK,2010,0,0,0,0,0,0,0,0,0,0,0,99,99,99,32,145,2.265625,UEFA,16899.448680529,91112160800.7668,6.79058159142423,16.0,22.0,5391428.0,15.50032084286102,27.0,0.0931912731899838,54.5650740704331,112.108876920838,,75.1121951219512,5.7,6.9,7.67065239,3.359,,4.04704999923706,94.7793426513672,58.0442390441895,,,,,,,75.71,100.0,74856.0,155.108497681586,0.957018132975143,14.387,25.3783368279954,2.32222893370545,39.5145792054508,1.24987774042242,15799.0,27.3,0.60583,,0.5512114148288368,0.1157532671186747,9.735036277925136,25.23535712078615,1,0,0,0,0,0,10,30.0,0.03333333333333333,1760.0,0.6909554610075583,0.1257060987090344,13.799999999999999,0,2010,0,0
New Zealand,NZL,2010,0,0,0,0,0,0,0,0,0,0,1,28,99,99,32,145,2.265625,OFC,33761.9009639947,146887902524.052,1.45863634911349,10.0,20.0,4350700.0,15.285847309658935,28.0,1.1117260560215,85.8614043258228,16.5231096426266,,80.9048780487805,5.2,6.2,9.09511089,2.625,,,119.128967285156,,,,,,,,80.45999908,100.0,13295185.0,58.1047406012087,2.30202385958572,6.557,20.3756573267404,0.194915236759354,34.1464759438035,1.20991906751486,9673.0,,,,1.1012161135834195,0.0934089705460627,10.427088255299848,25.712935564958784,0,0,0,0,0,1,10,80.0,0.0125,1600.0,1.3803982772494954,0.10144056892782319,9.0,0,2010,0,0
Sweden,SWE,2010,0,0,0,0,0,0,0,0,1,4,11,4,99,52,32,145,2.265625,UEFA,52542.5759090299,492750897239.447,5.75076477579255,2.0,13.0,9378126.0,16.053890514241985,23.0,0.852524628765313,85.1334228515625,23.0228627359425,,81.4512195121951,2.5,3.1,8.32384682,3.808,,6.56318998336792,102.25106048584,73.0818328857422,,,,,,,90.0,100.0,41153081.0,85.0914849272733,1.15798802715626,8.61,22.4219023210946,0.126859666003955,33.2649399664481,1.19449893581106,21163.0,27.7,3.18756,,1.7137877189412158,0.201347161447874,10.869379089617276,26.92326960385926,1,0,0,0,0,0,48,,,,2.1482700676251856,0.21865962647776468,,0,2010,0,0
Ivory Coast,CIV,2010,0,0,0,0,0,0,0,0,0,0,1,4,99,99,32,145,2.265625,CAF,1553.54887048143,34936307980.063,6.84804939907013,27.0,26.0,22488065.0,16.928495281994778,15.0,2.20359114199838,47.2374301523201,70.7171855345912,,55.282,68.4,101.6,4.57494831,,,3.24651002883911,,6.53099472386889,,,,,,,2.700000048,58.4,516085.0,67.472940081257,1.22645612135479,6.607,21.6810545298756,1.02606239201511,10.6252444022858,1.12710510056221,,,,,0.0506722963033966,0.4828158689918738,7.348297186646269,24.276792468641048,0,0,1,0,0,0,10,25.0,0.04,1800.0,0.06351882219909594,0.5243299027020636,15.0,0,2010,0,0
Brazil,BRA,2010,0,0,0,0,0,0,0,5,7,10,18,4,8,8,32,145,2.265625,CONMEBOL,11403.2840038694,2208838108484.35,7.52822581812151,20.0,5.0,193701929.0,19.081831087026657,1.0,0.84088322514573,84.343846036308,23.175243415401,,73.779,16.0,18.6,7.94516611,,90.379997253418,5.64879989624023,,,,,,,,,40.65,98.6,74627064.0,22.7721781132208,5.03872690108074,8.42,21.801321557926,3.73001226987179,28.0594682315254,1.53940698128362,713480.0,,1.15992,,0.3719423294980021,4.158755552135643,9.341656663413104,28.42348775043976,0,1,0,0,0,0,100,2.0,0.5,2060.0,0.4662377752578291,4.5163384926969945,184.8,1,2010,0,1
Australia,AUS,2010,0,0,0,0,0,0,0,0,0,0,2,4,99,99,32,145,2.265625,AFC,52313.8939041213,1152566632022.13,2.21004795300735,3.0,9.0,22031750.0,16.907995152754747,16.0,1.55570626204128,86.2198600512143,2.86785858401781,,81.6951219512195,4.0,4.8,8.4193306,3.345,,,,,,,,,,,76.0,100.0,60640913.0,40.3905070860606,2.9183370211222,5.214,26.697693257066,3.08482804330762,26.6185983775997,1.85259869583961,56552.0,34.7,2.3702,,1.7063287696077505,0.4730188445142664,10.86501727259481,27.773012425349563,0,0,0,1,0,0,18,20.0,0.05,1760.0,2.138920112895135,0.5136904991094694,16.2,0,2010,0,0
Uruguay,URY,2010,0,0,1,0,1,0,0,2,2,4,9,8,60,60,32,145,2.265625,CONMEBOL,12641.0576849008,41950361211.9581,7.8034096507169,18.0,25.0,3318580.0,15.015047538554926,29.0,0.256129913246022,94.3333219475319,18.9611472974517,,76.691,9.2,10.8,7.87757301,,98.0699996948242,,98.6642990112305,51.8884303512712,,,,,,,46.4,99.3,,51.6990372012256,6.69870886978132,7.158,19.4076054759968,5.22300143125049,28.2518723908528,1.87580785777619,25439.0,44.5,0.32882,,0.41231494725951,0.0712494866285317,9.444705341802983,24.45975288035791,0,1,0,0,0,0,80,40.0,0.025,1880.0,0.5168457270654796,0.07737574257763015,88.4,1,2010,0,1
Denmark,DEN,2010,0,0,0,0,0,0,0,0,0,0,3,8,99,99,32,145,2.265625,UEFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,47,19.0,0.05263157894736842,1840.0,,,27.299999999999997,0,2010,0,0
France,FRA,2010,0,0,0,0,0,0,0,1,2,5,13,4,12,4,32,145,2.265625,UEFA,40694.8211697025,2646230027988.34,2.00032476039051,7.0,3.0,65026211.0,17.99030099273188,6.0,0.492976371032656,77.0962844808803,120.653513312923,,81.6634146341463,3.1,4.2,11.22430801,3.345,,,106.424942016602,54.881721496582,,,,,,,77.28,100.0,60864422.1135135,56.587555247796,1.53112270420918,9.279,21.3378695020042,1.46961673029144,49.6925291037396,1.96864375039496,341967.0,33.7,2.17771,,1.327348032306108,1.3961044034341747,10.61385611934683,28.604157112078703,1,0,0,0,0,0,90,8.0,0.125,,1.6638595408339534,1.5161458705635127,,1,2010,1,0
North Korea,PRK,2010,0,0,0,0,0,0,0,0,0,0,1,44,99,99,32,145,2.265625,AFC,,,,,,24987258.0,17.033876572901473,14.0,0.436879111426513,60.307007469148,207.518129723445,,70.246,22.9,28.7,,,,,,,,,,,,,,29.3,73052.0,,,3.419,,,,,1379000.0,,,,,0.5364732219065602,,,0,0,0,1,0,0,10,100.0,0.01,1560.0,,0.5826008843327054,7.8,0,2010,0,0
South Africa,ZAF,2010,0,0,0,0,0,1,0,0,0,0,1,8,99,99,32,145,2.265625,CAF,7973.47195771517,417363822801.713,3.03973288127956,23.0,15.0,52344051.0,17.77334884985494,9.0,1.1829095702162,62.6299120560569,43.1493549530538,,58.886,36.0,50.3,7.79358244,0.705,92.879997253418,5.13496017456055,86.5922045596808,,,,,,,,24.0,82.8,15781210.0,50.4060871625999,4.06749555950263,24.683,17.5956446037105,0.884904611686012,29.5775128260769,1.00348106887351,77153.0,60.9,0.66284,,0.2600717243500429,1.1238200561106508,8.98387530524639,26.757224155101333,0,0,1,0,0,0,10,85.0,0.011764705882352941,1700.0,0.3260055458922502,1.2204496548663417,12.0,0,2010,0,0
Ghana,GHA,2010,0,0,0,0,0,0,0,0,0,0,1,4,99,99,32,145,2.265625,CAF,1263.89251760539,32197655566.5347,7.89971194051621,29.0,27.0,25474995.0,17.05320794080219,13.0,2.43301424000427,50.7296926788704,111.958315021535,,61.297,45.8,66.5,4.52302933,0.091,71.5,5.54059982299805,,,,,,,,,7.8,64.2,169030.949606142,75.3778157916824,10.7333898354915,5.384,13.1001937072805,7.84948455261709,20.1575042881243,0.282687655236928,15500.0,,0.37655,,0.0412245390953807,0.5469448726908536,7.141951537551207,24.1951594783534,0,0,1,0,0,0,27,22.0,0.045454545454545456,1820.0,0.051675853672801544,0.5939729207330892,20.7,0,2010,0,0
Italy,ITA,2010,0,0,0,0,0,0,0,4,6,8,16,4,4,4,32,145,2.265625,UEFA,35856.8625485539,2144936254535.0,1.52910573247101,9.0,6.0,59819407.0,17.90684069804439,8.0,0.442226157086815,68.2163741829857,202.285308976795,,82.0365853658537,3.4,4.0,8.87928963,3.763,,4.31626987457275,101.401161193848,65.3790435791016,,,,,,,53.68,100.0,32645164.0,51.6621118138339,1.52551602118248,8.363,20.7969716146664,0.462974196548407,42.6929919174617,1.49431312454622,359378.0,34.7,1.21296,,1.1695477355710304,1.2843149898972446,10.487290251657043,28.394130949701434,1,0,0,0,0,0,93,4.0,0.25,1980.0,1.4660534471202153,1.3947444500896429,155.3,1,2010,1,0
Germany,DEU,2010,0,0,1,0,1,0,0,0,1,3,7,4,99,8,32,145,2.265625,UEFA,42396.9665976293,3467093769666.67,4.13463778522758,6.0,2.0,81776930.0,18.219505732455367,5.0,-0.153198446937304,80.305702559949,234.606908225034,,79.9878048780488,3.5,4.2,10.8311739,3.757,,4.99525022506714,104.891357421875,,,,,,,,82.0,100.0,97330734.2807591,73.8852351200263,1.1038103778926,7.043,19.5310600093299,2.48154528887853,30.7567125257145,1.24181027958074,251465.0,30.2,2.67632,,1.382867120964484,1.755740190249256,10.65483209615202,28.874337828607388,1,0,0,0,0,0,95,5.0,0.2,2020.0,1.7334539223483125,1.9067042784772041,52.099999999999994,1,2010,1,0
Greece,GRC,2010,0,0,0,0,0,0,0,0,0,0,1,16,99,99,32,145,2.265625,UEFA,26653.0488008626,296417644404.034,-5.6937412158003,12.0,17.0,11121341.0,16.224376433041076,20.0,0.128880432668041,76.3631476983077,86.278828549263,,80.3878048780488,3.3,3.9,9.61952496,5.756,,,107.819053649902,101.694053649902,,,,,,,44.4,100.0,10352657.531181,50.9225181997227,4.71298907760395,12.719,18.2157587611931,0.179789223267027,51.078647377558,2.75678087939637,149647.0,34.1,0.60491,,0.8693458003723247,0.2387737637395638,10.19065882458394,26.41503525762501,1,0,0,0,0,0,10,11.0,0.09090909090909091,1780.0,1.08974381174194,0.2593042862712497,14.4,0,2010,0,0
Paraguay,PRY,2010,0,0,0,0,0,0,0,0,0,0,7,4,99,99,32,145,2.265625,CONMEBOL,4750.96273669458,27260886405.2341,11.0952312685449,25.0,29.0,5737971.0,15.562616221484882,26.0,1.16985801191993,59.5122792618786,14.4424137931034,,72.551,22.5,25.7,5.46593952,,93.870002746582,2.7707200050354,73.1651100594436,37.6179261040957,,,,,,,19.8,97.4,715072.0,81.2575233746789,4.65116279069765,4.569,23.834958440668,2.76173378510708,11.8391195380723,0.750544858772042,25450.0,51.0,,,0.1549627411756799,0.1231935008465677,8.466102557900971,24.02871877938585,0,1,0,0,0,0,10,21.0,0.047619047619047616,1800.0,0.19424915629021436,0.13378606723776645,15.0,0,2010,0,0
Honduras,HUN,2010,0,0,0,0,0,0,0,0,0,0,1,28,99,99,32,145,2.265625,UEFA,13189.8433874768,131898737241.166,1.06795068152046,17.0,21.0,10000023.0,16.118097950955676,22.0,-0.226013875689698,69.5305480957031,110.460874848117,,74.2073170731707,5.1,6.0,7.46420383,2.875,,4.73365020751953,101.997688293457,60.7487602233887,,,,,,,65.0,100.0,12477063.1762511,157.838960085896,4.85555795691956,11.172,21.1892791243323,-15.8854380283338,43.6185257806077,1.02413363369774,34587.0,29.4,1.13102,,0.4302147586245566,0.2146992102114488,9.487202372060642,25.60530032301632,1,0,0,0,0,0,10,35.0,0.02857142857142857,1680.0,0.5392835287527408,0.23315972657533668,11.4,0,2010,0,0
Spain,ESP,2010,1,0,0,1,1,0,1,0,0,1,12,4,99,99,32,145,2.265625,UEFA,30658.7422282912,1427989078916.67,0.0941223116369514,11.0,7.0,46576897.0,17.65661520362785,11.0,0.460408305051304,78.5138156234888,93.1519309613808,,81.6268292682927,3.2,3.8,9.16992569,3.737,97.75,4.83606004714966,122.622512817383,76.3829116821289,,,,,,,65.8,100.0,52847712.6083233,52.6933699734019,1.79986457728768,19.86,22.3988413816153,2.51885825626411,31.4678153823301,1.3816644927099,223216.0,35.2,1.35436,,1.0,1.0,10.330673128371387,27.98728833199924,1,0,0,0,0,0,85,1.0,1.0,2080.0,1.2535216840930536,1.0859831591634959,45.9,1,2010,1,0
Argentina,ARG,2010,0,0,0,0,0,0,0,2,4,4,14,4,24,20,32,145,2.265625,CONMEBOL,10260.1313108254,423627422092.49,10.1253981561002,21.0,14.0,41288694.0,17.536099267427428,12.0,1.05636332156278,90.9930051940977,15.0870920710786,,75.68,12.4,14.4,9.4852438,,,5.01972007751465,99.0709991455078,73.803669361107,,,,,,,45.0,98.8,9025035.31187357,34.9710132635696,,7.714,17.7055338062046,2.67516171886535,,0.814878118220695,104340.0,43.7,0.56104,,0.3346559762441128,0.8864629603814097,9.236020916968926,26.772120184396357,0,1,0,0,0,0,92,6.0,0.16666666666666666,2000.0,0.4194985229333253,0.9626838461964281,105.6,1,2010,0,1
Serbia,SRB,2010,0,0,0,0,0,0,0,0,0,0,0,99,99,99,32,145,2.265625,UEFA,5970.92660940072,43536629233.1424,1.61097281449412,24.0,24.0,7291436.0,15.802211066753754,25.0,-0.402005900874718,59.3505550689338,83.3688085982163,,74.3365853658537,6.6,7.6,9.15153027,3.017,,,91.4276275634766,49.0825119018555,,,,,,,40.9,99.7,985072.0,73.7088615865295,6.14255360247248,19.204,17.3241841893613,3.88925451665989,35.1190464053724,2.00369125521031,29125.0,29.0,0.67458,,0.1947544542088514,0.156546194994484,8.694657405297567,24.49686847205132,1,0,0,0,0,0,52,24.0,0.041666666666666664,1780.0,0.244128931424503,0.17000653139513444,27.0,0,2010,0,0
Portugal,PRT,2010,0,0,0,0,0,0,0,0,0,2,4,4,99,99,32,145,2.265625,UEFA,22551.935098809,238443864993.217,1.73762453640036,15.0,18.0,10573100.0,16.17382359772347,21.0,0.0459100367184907,61.0788867241731,115.439458456163,,79.0268292682927,3.0,3.8,10.01858425,3.982,,5.40499019622803,107.523330688477,,,,,,,,53.3,100.0,10428173.5126738,67.6892401927983,1.40257289895369,10.771,21.1994526798182,3.77376819569615,44.1455271039697,1.48615299877848,90334.0,35.8,1.53317,,0.7355792658055809,0.2270030998415373,10.023576154943452,26.19739975266692,1,0,0,0,0,0,68,9.0,0.1111111111111111,1940.0,0.9220645600565437,0.24652154350581915,36.599999999999994,0,2010,1,0
Slovenia,SVN,2010,0,0,0,0,0,0,0,0,0,0,1,8,99,99,32,145,2.265625,UEFA,23329.8417691156,47793117240.9001,1.11213719306735,14.0,23.0,2048583.0,14.532658892600049,30.0,0.43607948463593,50.1194862794826,101.685826607499,,79.4219512195122,2.6,3.2,8.63941956,2.435,,5.59362983703613,98.5378189086914,90.2514877319336,,,,,,,70.0,100.0,979803.0,128.606575425363,1.80117022137134,7.236,22.5601344858632,0.667761282375457,47.3581596491482,1.61704968465109,12100.0,24.9,2.06914,,0.7609523442089331,0.0439828140547877,10.05748858269996,24.590147475300007,1,0,0,0,0,0,10,26.0,0.038461538461538464,1740.0,0.9538702640273389,0.047764595356118975,13.2,0,2010,0,0
